,Date,Wards,Temperature
3105,2019-10,Koramangala,28.019354838709678
3106,2019-11,Koramangala,27.913333333333334
3107,2019-12,Koramangala,25.85483870967742
3108,2022-01,Koramangala,27.151612903225807
3109,2022-02,Koramangala,30.192857142857143
3110,2022-03,Koramangala,31.39032258064516
3111,2022-04,Koramangala,34.74
3112,2022-05,Koramangala,29.477419354838712
3113,2022-06,Koramangala,28.223333333333333
3114,2022-07,Koramangala,27.016129032258064
3115,2022-08,Koramangala,29.63225806451613
3116,2022-09,Koramangala,29.68
3117,2022-10,Koramangala,31.342105263157894
3118,2022-11,Koramangala,24.473333333333336
3119,2022-12,Koramangala,25.506451612903227
3120,2019-01,Kudlu,29.338709677419356
3121,2019-02,Kudlu,34.025
3122,2019-03,Kudlu,37.900000000000006
3123,2019-04,Kudlu,37.59
3124,2019-05,Kudlu,33.17741935483871
3125,2019-06,Kudlu,31.220000000000002
3126,2019-07,Kudlu,31.025806451612905
3127,2019-08,Kudlu,28.406451612903226
3128,2019-09,Kudlu,29.983333333333334
3129,2019-10,Kudlu,27.958064516129035
3130,2019-11,Kudlu,28.203333333333333
3131,2019-12,Kudlu,25.751612903225805
3132,2022-01,Kudlu,27.741935483870968
3133,2022-02,Kudlu,30.517857142857142
3134,2022-03,Kudlu,32.94193548387097
3135,2022-04,Kudlu,35.559999999999995
3136,2022-05,Kudlu,29.716129032258067
3137,2022-06,Kudlu,28.44333333333333
3138,2022-07,Kudlu,27.174193548387095
3139,2022-08,Kudlu,29.593548387096774
3140,2022-09,Kudlu,29.803333333333335
3141,2022-10,Kudlu,31.28421052631579
3142,2022-11,Kudlu,24.586666666666666
3143,2022-12,Kudlu,25.458064516129035
3144,2019-01,Kumaraswamy Layout,28.741935483870968
3145,2019-02,Kumaraswamy Layout,33.010714285714286
3146,2019-03,Kumaraswamy Layout,36.645161290322584
3147,2019-04,Kumaraswamy Layout,37.14666666666667
3148,2019-05,Kumaraswamy Layout,33.13870967741936
3149,2019-06,Kumaraswamy Layout,30.883333333333333
3150,2019-07,Kumaraswamy Layout,31.048387096774192
3151,2019-08,Kumaraswamy Layout,28.406451612903226
3152,2019-09,Kumaraswamy Layout,30.016666666666666
3153,2019-10,Kumaraswamy Layout,27.95483870967742
3154,2019-11,Kumaraswamy Layout,28.470000000000002
3155,2019-12,Kumaraswamy Layout,26.325806451612905
3156,2022-01,Kumaraswamy Layout,27.76774193548387
3157,2022-02,Kumaraswamy Layout,30.535714285714285
3158,2022-03,Kumaraswamy Layout,32.82258064516129
3159,2022-04,Kumaraswamy Layout,34.81666666666667
3160,2022-05,Kumaraswamy Layout,29.774193548387096
3161,2022-06,Kumaraswamy Layout,28.366666666666667
3162,2022-07,Kumaraswamy Layout,26.967741935483872
3163,2022-08,Kumaraswamy Layout,29.67096774193548
3164,2022-09,Kumaraswamy Layout,30.046666666666667
3165,2022-10,Kumaraswamy Layout,31.426315789473687
3166,2022-11,Kumaraswamy Layout,25.003333333333334
3167,2022-12,Kumaraswamy Layout,25.970967741935485
3168,2019-01,Kushal Nagar,28.883870967741935
3169,2019-02,Kushal Nagar,33.285714285714285
3170,2019-03,Kushal Nagar,37.31935483870968
3171,2019-04,Kushal Nagar,37.36333333333334
3172,2019-05,Kushal Nagar,33.52258064516129
3173,2019-06,Kushal Nagar,31.486666666666668
3174,2019-07,Kushal Nagar,31.25161290322581
3175,2019-08,Kushal Nagar,28.525806451612905
3176,2019-09,Kushal Nagar,29.956666666666663
3177,2019-10,Kushal Nagar,28.09032258064516
3178,2019-11,Kushal Nagar,28.296666666666667
3179,2019-12,Kushal Nagar,26.10967741935484
3180,2022-01,Kushal Nagar,27.812903225806455
3181,2022-02,Kushal Nagar,30.914285714285715
3182,2022-03,Kushal Nagar,32.89677419354839
3183,2022-04,Kushal Nagar,35.8
3184,2022-05,Kushal Nagar,30.032258064516128
3185,2022-06,Kushal Nagar,28.926666666666666
3186,2022-07,Kushal Nagar,27.03548387096774
3187,2022-08,Kushal Nagar,29.712903225806453
3188,2022-09,Kushal Nagar,29.83
3189,2022-10,Kushal Nagar,31.457894736842107
3190,2022-11,Kushal Nagar,25.30666666666667
3191,2022-12,Kushal Nagar,25.677419354838708
3192,2019-01,Kuvempunagar,28.43548387096774
3193,2019-02,Kuvempunagar,32.92142857142857
3194,2019-03,Kuvempunagar,36.71935483870968
3195,2019-04,Kuvempunagar,36.99
3196,2019-05,Kuvempunagar,33.0
3197,2019-06,Kuvempunagar,31.133333333333333
3198,2019-07,Kuvempunagar,31.01290322580645
3199,2019-08,Kuvempunagar,28.470967741935485
3200,2019-09,Kuvempunagar,29.87333333333333
3201,2019-10,Kuvempunagar,27.825806451612905
3202,2019-11,Kuvempunagar,27.55
3203,2019-12,Kuvempunagar,25.716129032258067
3204,2022-01,Kuvempunagar,26.361290322580647
3205,2022-02,Kuvempunagar,29.710714285714285
3206,2022-03,Kuvempunagar,31.90967741935484
3207,2022-04,Kuvempunagar,34.38333333333333
3208,2022-05,Kuvempunagar,28.822580645161292
3209,2022-06,Kuvempunagar,27.936666666666667
3210,2022-07,Kuvempunagar,27.01290322580645
3211,2022-08,Kuvempunagar,29.57741935483871
3212,2022-09,Kuvempunagar,29.403333333333332
3213,2022-10,Kuvempunagar,30.426315789473687
3214,2022-11,Kuvempunagar,24.326666666666664
3215,2022-12,Kuvempunagar,25.048387096774192
3216,2019-01,Lakkasandra,28.60967741935484
3217,2019-02,Lakkasandra,32.67142857142857
3218,2019-03,Lakkasandra,36.57419354838709
3219,2019-04,Lakkasandra,36.766666666666666
3220,2019-05,Lakkasandra,33.13225806451613
3221,2019-06,Lakkasandra,30.683333333333334
3222,2019-07,Lakkasandra,31.06451612903226
3223,2019-08,Lakkasandra,28.54193548387097
3224,2019-09,Lakkasandra,30.05
3225,2019-10,Lakkasandra,28.212903225806453
3226,2019-11,Lakkasandra,27.923333333333336
3227,2019-12,Lakkasandra,26.183870967741935
3228,2022-01,Lakkasandra,27.541935483870965
3229,2022-02,Lakkasandra,30.610714285714288
3230,2022-03,Lakkasandra,32.05161290322581
3231,2022-04,Lakkasandra,35.026666666666664
3232,2022-05,Lakkasandra,29.60967741935484
3233,2022-06,Lakkasandra,28.336666666666666
3234,2022-07,Lakkasandra,26.98709677419355
3235,2022-08,Lakkasandra,29.654838709677417
3236,2022-09,Lakkasandra,29.886666666666667
3237,2022-10,Lakkasandra,31.426315789473687
3238,2022-11,Lakkasandra,24.85666666666667
3239,2022-12,Lakkasandra,25.774193548387096
3240,2019-01,Lakshmi Devi Nagar,29.864516129032257
3241,2019-02,Lakshmi Devi Nagar,34.45357142857143
3242,2019-03,Lakshmi Devi Nagar,38.28064516129032
3243,2019-04,Lakshmi Devi Nagar,38.24333333333333
3244,2019-05,Lakshmi Devi Nagar,34.11612903225806
3245,2019-06,Lakshmi Devi Nagar,31.336666666666666
3246,2019-07,Lakshmi Devi Nagar,31.306451612903224
3247,2019-08,Lakshmi Devi Nagar,28.519354838709678
3248,2019-09,Lakshmi Devi Nagar,29.913333333333334
3249,2019-10,Lakshmi Devi Nagar,28.135483870967743
3250,2019-11,Lakshmi Devi Nagar,28.58
3251,2019-12,Lakshmi Devi Nagar,26.574193548387097
3252,2022-01,Lakshmi Devi Nagar,28.27741935483871
3253,2022-02,Lakshmi Devi Nagar,31.724999999999998
3254,2022-03,Lakshmi Devi Nagar,33.31935483870968
3255,2022-04,Lakshmi Devi Nagar,35.85333333333333
3256,2022-05,Lakshmi Devi Nagar,29.967741935483872
3257,2022-06,Lakshmi Devi Nagar,28.78666666666667
3258,2022-07,Lakshmi Devi Nagar,26.97741935483871
3259,2022-08,Lakshmi Devi Nagar,29.73225806451613
3260,2022-09,Lakshmi Devi Nagar,29.90666666666667
3261,2022-10,Lakshmi Devi Nagar,31.347368421052632
3262,2022-11,Lakshmi Devi Nagar,25.35666666666667
3263,2022-12,Lakshmi Devi Nagar,26.074193548387097
3264,2019-01,Lal Bahadur Nagar,28.638709677419353
3265,2019-02,Lal Bahadur Nagar,32.68214285714286
3266,2019-03,Lal Bahadur Nagar,36.50967741935484
3267,2019-04,Lal Bahadur Nagar,36.35
3268,2019-05,Lal Bahadur Nagar,33.064516129032256
3269,2019-06,Lal Bahadur Nagar,30.89
3270,2019-07,Lal Bahadur Nagar,31.125806451612906
3271,2019-08,Lal Bahadur Nagar,28.445161290322584
3272,2019-09,Lal Bahadur Nagar,29.883333333333333
3273,2019-10,Lal Bahadur Nagar,27.93548387096774
3274,2019-11,Lal Bahadur Nagar,28.103333333333335
3275,2019-12,Lal Bahadur Nagar,25.9
3276,2022-01,Lal Bahadur Nagar,27.34193548387097
3277,2022-02,Lal Bahadur Nagar,30.332142857142856
3278,2022-03,Lal Bahadur Nagar,32.41612903225806
3279,2022-04,Lal Bahadur Nagar,34.919999999999995
3280,2022-05,Lal Bahadur Nagar,29.551612903225806
3281,2022-06,Lal Bahadur Nagar,28.423333333333332
3282,2022-07,Lal Bahadur Nagar,27.006451612903227
3283,2022-08,Lal Bahadur Nagar,29.641935483870967
3284,2022-09,Lal Bahadur Nagar,29.80666666666667
3285,2022-10,Lal Bahadur Nagar,31.21578947368421
3286,2022-11,Lal Bahadur Nagar,24.58
3287,2022-12,Lal Bahadur Nagar,25.538709677419355
3288,2019-01,Lingarajapura,28.4741935483871
3289,2019-02,Lingarajapura,32.67142857142857
3290,2019-03,Lingarajapura,36.76774193548387
3291,2019-04,Lingarajapura,36.71666666666667
3292,2019-05,Lingarajapura,32.938709677419354
3293,2019-06,Lingarajapura,30.98
3294,2019-07,Lingarajapura,31.22258064516129
3295,2019-08,Lingarajapura,28.525806451612905
3296,2019-09,Lingarajapura,29.973333333333333
3297,2019-10,Lingarajapura,28.029032258064515
3298,2019-11,Lingarajapura,28.303333333333335
3299,2019-12,Lingarajapura,26.051612903225806
3300,2022-01,Lingarajapura,27.5
3301,2022-02,Lingarajapura,30.560714285714287
3302,2022-03,Lingarajapura,32.57741935483871
3303,2022-04,Lingarajapura,35.333333333333336
3304,2022-05,Lingarajapura,29.79032258064516
3305,2022-06,Lingarajapura,28.689999999999998
3306,2022-07,Lingarajapura,26.906451612903226
3307,2022-08,Lingarajapura,29.693548387096776
3308,2022-09,Lingarajapura,29.783333333333335
3309,2022-10,Lingarajapura,31.373684210526317
3310,2022-11,Lingarajapura,25.083333333333332
3311,2022-12,Lingarajapura,25.548387096774192
3312,2019-01,Madivala,28.4
3313,2019-02,Madivala,32.56428571428571
3314,2019-03,Madivala,36.377419354838715
3315,2019-04,Madivala,36.75
3316,2019-05,Madivala,33.20322580645161
3317,2019-06,Madivala,30.77
3318,2019-07,Madivala,31.06451612903226
3319,2019-08,Madivala,28.54193548387097
3320,2019-09,Madivala,30.05
3321,2019-10,Madivala,28.138709677419353
3322,2019-11,Madivala,27.94
3323,2019-12,Madivala,26.096774193548388
3324,2022-01,Madivala,27.60967741935484
3325,2022-02,Madivala,30.40357142857143
3326,2022-03,Madivala,31.503225806451614
3327,2022-04,Madivala,35.166666666666664
3328,2022-05,Madivala,29.706451612903226
3329,2022-06,Madivala,28.403333333333332
3330,2022-07,Madivala,27.032258064516128
3331,2022-08,Madivala,29.683870967741935
3332,2022-09,Madivala,30.02
3333,2022-10,Madivala,31.473684210526315
3334,2022-11,Madivala,24.676666666666666
3335,2022-12,Madivala,25.64516129032258
3336,2019-01,Mahadevapura,28.251612903225805
3337,2019-02,Mahadevapura,32.71785714285714
3338,2019-03,Mahadevapura,36.94516129032258
3339,2019-04,Mahadevapura,36.77333333333333
3340,2019-05,Mahadevapura,32.935483870967744
3341,2019-06,Mahadevapura,31.013333333333332
3342,2019-07,Mahadevapura,31.248387096774195
3343,2019-08,Mahadevapura,28.387096774193548
3344,2019-09,Mahadevapura,29.886666666666663
3345,2019-10,Mahadevapura,27.74516129032258
3346,2019-11,Mahadevapura,27.696666666666665
3347,2019-12,Mahadevapura,25.76774193548387
3348,2022-01,Mahadevapura,26.951612903225808
3349,2022-02,Mahadevapura,30.064285714285713
3350,2022-03,Mahadevapura,32.26451612903226
3351,2022-04,Mahadevapura,35.35
3352,2022-05,Mahadevapura,29.629032258064516
3353,2022-06,Mahadevapura,28.43
3354,2022-07,Mahadevapura,27.016129032258064
3355,2022-08,Mahadevapura,29.687096774193545
3356,2022-09,Mahadevapura,29.703333333333333
3357,2022-10,Mahadevapura,31.21578947368421
3358,2022-11,Mahadevapura,24.456666666666667
3359,2022-12,Mahadevapura,24.98709677419355
3360,2019-01,Mahalakshimpuram,28.851612903225806
3361,2019-02,Mahalakshimpuram,33.292857142857144
3362,2019-03,Mahalakshimpuram,37.21612903225807
3363,2019-04,Mahalakshimpuram,37.35333333333333
3364,2019-05,Mahalakshimpuram,33.770967741935486
3365,2019-06,Mahalakshimpuram,31.353333333333335
3366,2019-07,Mahalakshimpuram,31.125806451612906
3367,2019-08,Mahalakshimpuram,28.529032258064515
3368,2019-09,Mahalakshimpuram,29.969999999999995
3369,2019-10,Mahalakshimpuram,28.083870967741937
3370,2019-11,Mahalakshimpuram,28.313333333333333
3371,2019-12,Mahalakshimpuram,26.116129032258065
3372,2022-01,Mahalakshimpuram,27.780645161290323
3373,2022-02,Mahalakshimpuram,30.889285714285712
3374,2022-03,Mahalakshimpuram,32.73548387096774
3375,2022-04,Mahalakshimpuram,35.17666666666666
3376,2022-05,Mahalakshimpuram,29.687096774193545
3377,2022-06,Mahalakshimpuram,28.636666666666667
3378,2022-07,Mahalakshimpuram,26.980645161290322
3379,2022-08,Mahalakshimpuram,29.674193548387095
3380,2022-09,Mahalakshimpuram,29.686666666666667
3381,2022-10,Mahalakshimpuram,31.257894736842104
3382,2022-11,Mahalakshimpuram,25.256666666666668
3383,2022-12,Mahalakshimpuram,25.690322580645162
3384,2019-01,Mallasandra,28.951612903225808
3385,2019-02,Mallasandra,33.36785714285714
3386,2019-03,Mallasandra,37.53225806451613
3387,2019-04,Mallasandra,37.6
3388,2019-05,Mallasandra,33.58709677419355
3389,2019-06,Mallasandra,31.273333333333333
3390,2019-07,Mallasandra,31.00967741935484
3391,2019-08,Mallasandra,28.470967741935485
3392,2019-09,Mallasandra,29.82333333333333
3393,2019-10,Mallasandra,28.006451612903227
3394,2019-11,Mallasandra,27.90666666666667
3395,2019-12,Mallasandra,26.14516129032258
3396,2022-01,Mallasandra,27.161290322580644
3397,2022-02,Mallasandra,30.675
3398,2022-03,Mallasandra,32.59032258064516
3399,2022-04,Mallasandra,35.10666666666667
3400,2022-05,Mallasandra,29.396774193548385
3401,2022-06,Mallasandra,28.219999999999995
3402,2022-07,Mallasandra,27.029032258064515
3403,2022-08,Mallasandra,29.66774193548387
3404,2022-09,Mallasandra,29.743333333333332
3405,2022-10,Mallasandra,30.799999999999997
3406,2022-11,Mallasandra,24.75
3407,2022-12,Mallasandra,25.432258064516127
3408,2019-01,Malleswaram,28.616129032258065
3409,2019-02,Malleswaram,32.96785714285714
3410,2019-03,Malleswaram,36.67741935483871
3411,2019-04,Malleswaram,36.99
3412,2019-05,Malleswaram,33.403225806451616
3413,2019-06,Malleswaram,31.113333333333333
3414,2019-07,Malleswaram,31.164516129032258
3415,2019-08,Malleswaram,28.4
3416,2019-09,Malleswaram,29.976666666666667
3417,2019-10,Malleswaram,27.929032258064513
3418,2019-11,Malleswaram,28.296666666666667
3419,2019-12,Malleswaram,26.061290322580643
3420,2022-01,Malleswaram,27.490322580645163
3421,2022-02,Malleswaram,30.7
3422,2022-03,Malleswaram,32.50322580645162
3423,2022-04,Malleswaram,35.016666666666666
3424,2022-05,Malleswaram,29.60967741935484
3425,2022-06,Malleswaram,28.663333333333334
3426,2022-07,Malleswaram,27.0258064516129
3427,2022-08,Malleswaram,29.64516129032258
3428,2022-09,Malleswaram,29.65666666666667
3429,2022-10,Malleswaram,31.110526315789475
3430,2022-11,Malleswaram,25.15666666666667
3431,2022-12,Malleswaram,25.61935483870968
3432,2019-01,Mangammanapalya,29.16774193548387
3433,2019-02,Mangammanapalya,33.38214285714286
3434,2019-03,Mangammanapalya,37.21935483870968
3435,2019-04,Mangammanapalya,37.51
3436,2019-05,Mangammanapalya,33.648387096774194
3437,2019-06,Mangammanapalya,31.266666666666666
3438,2019-07,Mangammanapalya,31.045161290322582
3439,2019-08,Mangammanapalya,28.406451612903226
3440,2019-09,Mangammanapalya,30.019999999999996
3441,2019-10,Mangammanapalya,27.793548387096774
3442,2019-11,Mangammanapalya,28.616666666666667
3443,2019-12,Mangammanapalya,26.151612903225807
3444,2022-01,Mangammanapalya,27.983870967741936
3445,2022-02,Mangammanapalya,30.95714285714286
3446,2022-03,Mangammanapalya,32.825806451612905
3447,2022-04,Mangammanapalya,35.75666666666667
3448,2022-05,Mangammanapalya,30.116129032258065
3449,2022-06,Mangammanapalya,28.37
3450,2022-07,Mangammanapalya,26.948387096774194
3451,2022-08,Mangammanapalya,29.783870967741933
3452,2022-09,Mangammanapalya,30.220000000000002
3453,2022-10,Mangammanapalya,31.521052631578947
3454,2022-11,Mangammanapalya,25.259999999999998
3455,2022-12,Mangammanapalya,25.703225806451613
3456,2019-01,Manorayanapalya,28.41290322580645
3457,2019-02,Manorayanapalya,32.92857142857143
3458,2019-03,Manorayanapalya,36.932258064516134
3459,2019-04,Manorayanapalya,37.13333333333333
3460,2019-05,Manorayanapalya,33.45483870967742
3461,2019-06,Manorayanapalya,31.473333333333336
3462,2019-07,Manorayanapalya,31.174193548387098
3463,2019-08,Manorayanapalya,28.519354838709678
3464,2019-09,Manorayanapalya,29.966666666666665
3465,2019-10,Manorayanapalya,28.048387096774192
3466,2019-11,Manorayanapalya,27.973333333333336
3467,2019-12,Manorayanapalya,26.080645161290324
3468,2022-01,Manorayanapalya,27.5
3469,2022-02,Manorayanapalya,30.467857142857145
3470,2022-03,Manorayanapalya,32.4741935483871
3471,2022-04,Manorayanapalya,35.39
3472,2022-05,Manorayanapalya,29.822580645161292
3473,2022-06,Manorayanapalya,28.833333333333332
3474,2022-07,Manorayanapalya,27.03548387096774
3475,2022-08,Manorayanapalya,29.741935483870968
3476,2022-09,Manorayanapalya,29.763333333333332
3477,2022-10,Manorayanapalya,31.173684210526314
3478,2022-11,Manorayanapalya,25.256666666666668
3479,2022-12,Manorayanapalya,25.496774193548386
3480,2019-01,Marappana Palya,29.15806451612903
3481,2019-02,Marappana Palya,33.667857142857144
3482,2019-03,Marappana Palya,37.39032258064516
3483,2019-04,Marappana Palya,37.55
3484,2019-05,Marappana Palya,33.79354838709677
3485,2019-06,Marappana Palya,31.33
3486,2019-07,Marappana Palya,31.125806451612902
3487,2019-08,Marappana Palya,28.529032258064515
3488,2019-09,Marappana Palya,29.996666666666666
3489,2019-10,Marappana Palya,28.041935483870965
3490,2019-11,Marappana Palya,28.446666666666665
3491,2019-12,Marappana Palya,26.251612903225805
3492,2022-01,Marappana Palya,27.919354838709676
3493,2022-02,Marappana Palya,31.164285714285715
3494,2022-03,Marappana Palya,32.964516129032255
3495,2022-04,Marappana Palya,35.29666666666667
3496,2022-05,Marappana Palya,29.716129032258067
3497,2022-06,Marappana Palya,28.7
3498,2022-07,Marappana Palya,26.983870967741936
3499,2022-08,Marappana Palya,29.677419354838708
3500,2022-09,Marappana Palya,29.696666666666665
3501,2022-10,Marappana Palya,31.21578947368421
3502,2022-11,Marappana Palya,25.386666666666667
3503,2022-12,Marappana Palya,25.806451612903224
3504,2019-01,Marathahalli,28.47741935483871
3505,2019-02,Marathahalli,32.50714285714286
3506,2019-03,Marathahalli,36.599999999999994
3507,2019-04,Marathahalli,36.733333333333334
3508,2019-05,Marathahalli,32.770967741935486
3509,2019-06,Marathahalli,30.876666666666665
3510,2019-07,Marathahalli,30.98709677419355
3511,2019-08,Marathahalli,28.445161290322584
3512,2019-09,Marathahalli,29.98
3513,2019-10,Marathahalli,27.53548387096774
3514,2019-11,Marathahalli,27.863333333333333
3515,2019-12,Marathahalli,25.83225806451613
3516,2022-01,Marathahalli,27.051612903225806
3517,2022-02,Marathahalli,30.15357142857143
3518,2022-03,Marathahalli,32.093548387096774
3519,2022-04,Marathahalli,35.333333333333336
3520,2022-05,Marathahalli,29.438709677419357
3521,2022-06,Marathahalli,28.096666666666668
3522,2022-07,Marathahalli,27.080645161290324
3523,2022-08,Marathahalli,29.729032258064517
3524,2022-09,Marathahalli,29.813333333333333
3525,2022-10,Marathahalli,31.13684210526316
3526,2022-11,Marathahalli,24.36
3527,2022-12,Marathahalli,25.55483870967742
3528,2019-01,Marenahalli,29.190322580645162
3529,2019-02,Marenahalli,33.43571428571429
3530,2019-03,Marenahalli,37.519354838709674
3531,2019-04,Marenahalli,37.526666666666664
3532,2019-05,Marenahalli,33.774193548387096
3533,2019-06,Marenahalli,30.846666666666668
3534,2019-07,Marenahalli,31.229032258064517
3535,2019-08,Marenahalli,28.54193548387097
3536,2019-09,Marenahalli,30.046666666666667
3537,2019-10,Marenahalli,28.270967741935483
3538,2019-11,Marenahalli,28.413333333333334
3539,2019-12,Marenahalli,26.23548387096774
3540,2022-01,Marenahalli,28.0258064516129
3541,2022-02,Marenahalli,31.035714285714285
3542,2022-03,Marenahalli,32.65806451612903
3543,2022-04,Marenahalli,35.14
3544,2022-05,Marenahalli,29.929032258064517
3545,2022-06,Marenahalli,28.959999999999997
3546,2022-07,Marenahalli,27.12258064516129
3547,2022-08,Marenahalli,29.654838709677417
3548,2022-09,Marenahalli,29.66
3549,2022-10,Marenahalli,31.489473684210523
3550,2022-11,Marenahalli,25.063333333333333
3551,2022-12,Marenahalli,26.25483870967742
3552,2019-01,Maruthi Mandir ward,29.009677419354837
3553,2019-02,Maruthi Mandir ward,33.29642857142857
3554,2019-03,Maruthi Mandir ward,37.29677419354839
3555,2019-04,Maruthi Mandir ward,37.28666666666666
3556,2019-05,Maruthi Mandir ward,33.596774193548384
3557,2019-06,Maruthi Mandir ward,30.923333333333336
3558,2019-07,Maruthi Mandir ward,31.200000000000003
3559,2019-08,Maruthi Mandir ward,28.54193548387097
3560,2019-09,Maruthi Mandir ward,30.029999999999998
3561,2019-10,Maruthi Mandir ward,28.299999999999997
3562,2019-11,Maruthi Mandir ward,28.35
3563,2019-12,Maruthi Mandir ward,26.200000000000003
3564,2022-01,Maruthi Mandir ward,27.887096774193548
3565,2022-02,Maruthi Mandir ward,30.853571428571428
3566,2022-03,Maruthi Mandir ward,32.461290322580645
3567,2022-04,Maruthi Mandir ward,34.87
3568,2022-05,Maruthi Mandir ward,29.825806451612905
3569,2022-06,Maruthi Mandir ward,28.91
3570,2022-07,Maruthi Mandir ward,27.12258064516129
3571,2022-08,Maruthi Mandir ward,29.638709677419353
3572,2022-09,Maruthi Mandir ward,29.663333333333334
3573,2022-10,Maruthi Mandir ward,31.426315789473687
3574,2022-11,Maruthi Mandir ward,25.006666666666668
3575,2022-12,Maruthi Mandir ward,26.187096774193545
3576,2019-01,Maruthi Seva Nagar,28.30322580645161
3577,2019-02,Maruthi Seva Nagar,32.410714285714285
3578,2019-03,Maruthi Seva Nagar,36.39354838709678
3579,2019-04,Maruthi Seva Nagar,36.49333333333333
3580,2019-05,Maruthi Seva Nagar,32.71612903225807
3581,2019-06,Maruthi Seva Nagar,30.88
3582,2019-07,Maruthi Seva Nagar,31.13225806451613
3583,2019-08,Maruthi Seva Nagar,28.525806451612905
3584,2019-09,Maruthi Seva Nagar,29.916666666666668
3585,2019-10,Maruthi Seva Nagar,27.9741935483871
3586,2019-11,Maruthi Seva Nagar,27.993333333333332
3587,2019-12,Maruthi Seva Nagar,26.05483870967742
3588,2022-01,Maruthi Seva Nagar,27.316129032258065
3589,2022-02,Maruthi Seva Nagar,30.292857142857144
3590,2022-03,Maruthi Seva Nagar,32.24193548387097
3591,2022-04,Maruthi Seva Nagar,34.95666666666667
3592,2022-05,Maruthi Seva Nagar,29.677419354838708
3593,2022-06,Maruthi Seva Nagar,28.516666666666666
3594,2022-07,Maruthi Seva Nagar,26.903225806451612
3595,2022-08,Maruthi Seva Nagar,29.65806451612903
3596,2022-09,Maruthi Seva Nagar,29.746666666666666
3597,2022-10,Maruthi Seva Nagar,31.22631578947368
3598,2022-11,Maruthi Seva Nagar,24.866666666666667
3599,2022-12,Maruthi Seva Nagar,25.270967741935483
3600,2019-01,Mattikere,28.851612903225806
3601,2019-02,Mattikere,33.332142857142856
3602,2019-03,Mattikere,36.854838709677416
3603,2019-04,Mattikere,37.21333333333334
3604,2019-05,Mattikere,33.593548387096774
3605,2019-06,Mattikere,31.33
3606,2019-07,Mattikere,31.187096774193552
3607,2019-08,Mattikere,28.538709677419355
3608,2019-09,Mattikere,29.983333333333334
3609,2019-10,Mattikere,27.951612903225808
3610,2019-11,Mattikere,28.19333333333333
3611,2019-12,Mattikere,26.125806451612902
3612,2022-01,Mattikere,27.509677419354837
3613,2022-02,Mattikere,30.857142857142858
3614,2022-03,Mattikere,32.541935483870965
3615,2022-04,Mattikere,35.123333333333335
3616,2022-05,Mattikere,29.725806451612904
3617,2022-06,Mattikere,28.683333333333334
3618,2022-07,Mattikere,27.009677419354837
3619,2022-08,Mattikere,29.693548387096776
3620,2022-09,Mattikere,29.636666666666667
3621,2022-10,Mattikere,31.042105263157893
3622,2022-11,Mattikere,25.333333333333332
3623,2022-12,Mattikere,25.677419354838708
3624,2019-01,Medahalli,28.096774193548388
3625,2019-02,Medahalli,32.903571428571425
3626,2019-03,Medahalli,36.980645161290326
3627,2019-04,Medahalli,36.75
3628,2019-05,Medahalli,32.93225806451613
3629,2019-06,Medahalli,31.006666666666668
3630,2019-07,Medahalli,31.16774193548387
3631,2019-08,Medahalli,28.393548387096775
3632,2019-09,Medahalli,29.726666666666667
3633,2019-10,Medahalli,27.9
3634,2019-11,Medahalli,27.8
3635,2019-12,Medahalli,25.89032258064516
3636,2022-01,Medahalli,27.041935483870965
3637,2022-02,Medahalli,29.900000000000002
3638,2022-03,Medahalli,32.435483870967744
3639,2022-04,Medahalli,35.35
3640,2022-05,Medahalli,29.516129032258064
3641,2022-06,Medahalli,28.516666666666666
3642,2022-07,Medahalli,27.041935483870965
3643,2022-08,Medahalli,29.641935483870967
3644,2022-09,Medahalli,29.759999999999998
3645,2022-10,Medahalli,31.036842105263155
3646,2022-11,Medahalli,24.25
3647,2022-12,Medahalli,24.980645161290322
3648,2019-01,Mudalapalya,29.16774193548387
3649,2019-02,Mudalapalya,33.542857142857144
3650,2019-03,Mudalapalya,37.55483870967742
3651,2019-04,Mudalapalya,37.50666666666667
3652,2019-05,Mudalapalya,33.622580645161285
3653,2019-06,Mudalapalya,30.92
3654,2019-07,Mudalapalya,31.225806451612904
3655,2019-08,Mudalapalya,28.538709677419355
3656,2019-09,Mudalapalya,30.006666666666664
3657,2019-10,Mudalapalya,28.241935483870968
3658,2019-11,Mudalapalya,28.326666666666664
3659,2019-12,Mudalapalya,26.20967741935484
3660,2022-01,Mudalapalya,27.93548387096774
3661,2022-02,Mudalapalya,30.964285714285715
3662,2022-03,Mudalapalya,32.512903225806454
3663,2022-04,Mudalapalya,34.94666666666667
3664,2022-05,Mudalapalya,29.770967741935483
3665,2022-06,Mudalapalya,28.793333333333333
3666,2022-07,Mudalapalya,27.12258064516129
3667,2022-08,Mudalapalya,29.629032258064516
3668,2022-09,Mudalapalya,29.636666666666667
3669,2022-10,Mudalapalya,31.389473684210525
3670,2022-11,Mudalapalya,25.009999999999998
3671,2022-12,Mudalapalya,26.18064516129032
3672,2019-01,Muneshwara Nagar,28.96451612903226
3673,2019-02,Muneshwara Nagar,33.28928571428572
3674,2019-03,Muneshwara Nagar,37.16451612903226
3675,2019-04,Muneshwara Nagar,37.10333333333333
3676,2019-05,Muneshwara Nagar,33.274193548387096
3677,2019-06,Muneshwara Nagar,31.43
3678,2019-07,Muneshwara Nagar,31.27741935483871
